InvoiceNo,CustomerID,Country,InvoiceDate,total_quantity,unique_items,line_items,avg_unit_price,invoice_total,InvoiceHour,InvoiceMonth,high_value_invoice
538714,14524,United Kingdom,2010-12-14 11:01:00,137,26,26,3.349615384615385,275.45,11,2010-12,0
538715,14907,United Kingdom,2010-12-14 11:03:00,118,18,18,4.107777777777778,325.22,11,2010-12,0
538716,14907,United Kingdom,2010-12-14 11:04:00,12,1,1,1.45,17.4,11,2010-12,0
538719,15602,United Kingdom,2010-12-14 11:10:00,48,1,1,1.25,60.0,11,2010-12,0
538721,17526,United Kingdom,2010-12-14 11:11:00,4,1,1,2.95,11.8,11,2010-12,0
538722,17975,United Kingdom,2010-12-14 11:12:00,104,20,20,4.589,307.39,11,2010-12,0
538744,15356,United Kingdom,2010-12-14 11:26:00,110,54,55,1.8318181818181816,195.8,11,2010-12,0
538753,14901,United Kingdom,2010-12-14 11:29:00,38,6,6,8.241666666666667,134.65,11,2010-12,0
538783,14961,United Kingdom,2010-12-14 11:38:00,490,30,30,2.7423333333333333,976.7,11,2010-12,1
538785,14961,United Kingdom,2010-12-14 11:39:00,76,8,8,3.125,206.0,11,2010-12,0
538795,13267,United Kingdom,2010-12-14 11:42:00,109,10,10,4.76,293.85,11,2010-12,0
538796,17041,United Kingdom,2010-12-14 11:43:00,190,17,17,2.6841176470588235,304.5,11,2010-12,0
538797,17685,United Kingdom,2010-12-14 11:44:00,25,1,1,0.42,10.5,11,2010-12,0
538799,15039,United Kingdom,2010-12-14 11:48:00,225,59,59,3.280677966101695,706.25,11,2010-12,1
538800,16458,United Kingdom,2010-12-14 11:51:00,86,10,10,2.58,193.9,11,2010-12,0
538801,16083,United Kingdom,2010-12-14 11:51:00,384,17,17,1.035294117647059,337.98,11,2010-12,0
538807,17194,United Kingdom,2010-12-14 12:06:00,118,26,28,3.6942857142857144,252.62,12,2010-12,0
538808,14057,United Kingdom,2010-12-14 12:11:00,751,43,43,1.4265116279069767,632.52,12,2010-12,1
538809,15514,United Kingdom,2010-12-14 12:17:00,208,11,11,3.0290909090909093,306.52,12,2010-12,0
538810,14871,United Kingdom,2010-12-14 12:18:00,33,21,21,3.857142857142857,120.95,12,2010-12,0
538811,13178,United Kingdom,2010-12-14 12:22:00,388,32,32,1.925,710.0,12,2010-12,1
538812,18044,United Kingdom,2010-12-14 12:25:00,53,6,6,2.3000000000000003,74.25,12,2010-12,0
538814,15983,United Kingdom,2010-12-14 12:30:00,140,25,25,2.5856,324.72,12,2010-12,0
538815,18219,United Kingdom,2010-12-14 12:30:00,75,11,11,4.28090909090909,179.87,12,2010-12,0
538816,16812,United Kingdom,2010-12-14 12:35:00,81,15,15,5.533333333333333,479.35,12,2010-12,1
538817,16191,United Kingdom,2010-12-14 12:38:00,360,4,4,0.8,301.2,12,2010-12,0
538826,12370,Cyprus,2010-12-14 12:58:00,916,82,82,2.3771951219512197,1587.07,12,2010-12,1
538827,14298,United Kingdom,2010-12-14 12:59:00,2552,89,89,1.5030337078651683,2594.76,12,2010-12,1
538828,14298,United Kingdom,2010-12-14 13:00:00,300,4,4,0.8475,231.84,13,2010-12,0
538829,16191,United Kingdom,2010-12-14 13:00:00,384,1,1,0.85,326.4,13,2010-12,0
538830,14298,United Kingdom,2010-12-14 13:01:00,78,5,5,2.5780000000000003,146.46,13,2010-12,0
538831,18144,United Kingdom,2010-12-14 13:02:00,224,4,4,1.6625,337.59999999999997,13,2010-12,0
538832,17158,United Kingdom,2010-12-14 13:03:00,251,25,25,2.9296,413.79,13,2010-12,0
538836,12748,United Kingdom,2010-12-14 13:09:00,111,21,22,3.4563636363636365,234.86,13,2010-12,0
538839,14606,United Kingdom,2010-12-14 13:10:00,107,42,43,4.005116279069767,292.89,13,2010-12,0
538841,16899,United Kingdom,2010-12-14 13:11:00,75,16,16,2.4625,170.55,13,2010-12,0
538843,16033,United Kingdom,2010-12-14 13:18:00,45,17,18,3.905555555555555,152.1,13,2010-12,0
538844,14680,United Kingdom,2010-12-14 13:19:00,470,17,17,3.2958823529411765,1194.52,13,2010-12,1
538845,16531,United Kingdom,2010-12-14 13:19:00,74,6,6,2.09,92.82,13,2010-12,0
538846,14606,United Kingdom,2010-12-14 13:22:00,4,2,2,2.75,11.0,13,2010-12,0
538848,17404,Sweden,2010-12-14 13:28:00,240,1,1,4.95,1188.0,13,2010-12,1
538849,14415,United Kingdom,2010-12-14 13:31:00,458,80,83,3.250843373493976,852.68,13,2010-12,1
538850,16499,United Kingdom,2010-12-14 13:31:00,59,9,9,3.9444444444444446,147.35,13,2010-12,0
538851,16556,United Kingdom,2010-12-14 13:32:00,187,16,16,2.8375,310.85,13,2010-12,0
538852,17372,United Kingdom,2010-12-14 13:33:00,107,29,29,3.036206896551724,198.07,13,2010-12,0
538853,16805,United Kingdom,2010-12-14 13:35:00,270,55,55,1.4207272727272728,214.77,13,2010-12,0
538854,13102,United Kingdom,2010-12-14 13:44:00,152,12,12,3.4125,357.1,13,2010-12,0
538855,16503,United Kingdom,2010-12-14 13:50:00,219,30,30,3.1546666666666665,488.09,13,2010-12,1
538856,14057,United Kingdom,2010-12-14 13:51:00,220,5,5,1.23,293.4,13,2010-12,0
538857,15311,United Kingdom,2010-12-14 13:58:00,62,10,10,3.67,150.75,13,2010-12,0
538858,16553,United Kingdom,2010-12-14 13:58:00,640,11,11,1.8654545454545457,951.24,13,2010-12,1
538859,16553,United Kingdom,2010-12-14 13:59:00,428,6,6,2.57,658.2,13,2010-12,1
538860,17757,United Kingdom,2010-12-14 14:02:00,52,12,12,3.4375,115.35,14,2010-12,0
538862,16710,United Kingdom,2010-12-14 14:11:00,52,17,17,3.42,149.5,14,2010-12,0
538863,16919,United Kingdom,2010-12-14 14:15:00,138,43,43,3.087674418604651,341.66,14,2010-12,0
538864,17739,United Kingdom,2010-12-14 14:26:00,90,5,5,3.878,360.06,14,2010-12,0
538865,13238,United Kingdom,2010-12-14 14:37:00,33,5,5,5.709999999999999,91.15,14,2010-12,0
538866,17841,United Kingdom,2010-12-14 14:40:00,318,66,67,3.4529850746268655,647.99,14,2010-12,1
538868,17017,United Kingdom,2010-12-14 14:42:00,814,27,27,1.3877777777777778,824.02,14,2010-12,1
538869,15107,United Kingdom,2010-12-14 14:50:00,43,3,3,5.516666666666667,61.05,14,2010-12,0
538870,12829,United Kingdom,2010-12-14 14:54:00,125,5,5,9.25,85.75,14,2010-12,0
538871,14051,United Kingdom,2010-12-14 15:02:00,186,6,6,3.35,476.7000000000001,15,2010-12,1
538872,13097,United Kingdom,2010-12-14 15:13:00,90,11,11,4.581818181818182,304.9,15,2010-12,0
538875,13756,United Kingdom,2010-12-14 15:18:00,106,9,9,3.088888888888889,307.8,15,2010-12,0
538878,13767,United Kingdom,2010-12-14 15:43:00,104,8,8,4.30625,267.0,15,2010-12,0
538879,15392,United Kingdom,2010-12-14 15:50:00,402,19,19,1.184736842105263,338.98,15,2010-12,0
538886,13846,United Kingdom,2010-12-14 16:07:00,234,28,28,2.519642857142857,411.4,16,2010-12,0
538888,17912,United Kingdom,2010-12-14 16:23:00,114,14,14,2.262857142857143,125.56,16,2010-12,0
538890,12867,United Kingdom,2010-12-14 16:39:00,377,53,54,1.1885185185185188,362.79,16,2010-12,0
538892,16422,United Kingdom,2010-12-14 16:53:00,12,1,1,1.45,17.4,16,2010-12,0
538894,16161,United Kingdom,2010-12-14 17:22:00,87,25,25,3.42,202.45,17,2010-12,0
538895,14401,United Kingdom,2010-12-15 09:07:00,370,15,15,1.028,247.38,9,2010-12,0
538896,16145,United Kingdom,2010-12-15 09:09:00,270,17,17,2.349411764705882,302.78000000000003,9,2010-12,0
538899,16817,United Kingdom,2010-12-15 09:49:00,58,5,5,4.85,123.1,9,2010-12,0
538900,13078,United Kingdom,2010-12-15 09:51:00,135,19,19,4.32,366.77,9,2010-12,0
538901,17629,United Kingdom,2010-12-15 09:58:00,115,11,11,3.722727272727272,238.65,9,2010-12,0
538902,14150,United Kingdom,2010-12-15 10:04:00,262,12,12,1.399166666666667,306.18,10,2010-12,0
538903,13496,United Kingdom,2010-12-15 10:17:00,229,26,26,3.717692307692307,501.01,10,2010-12,1
538905,13611,United Kingdom,2010-12-15 10:31:00,183,15,15,2.24,303.15000000000003,10,2010-12,0
538907,15373,United Kingdom,2010-12-15 10:40:00,24,5,5,7.77,202.8,10,2010-12,0
538908,16954,United Kingdom,2010-12-15 10:41:00,194,12,12,3.6916666666666664,346.8,10,2010-12,0
538909,13491,United Kingdom,2010-12-15 10:48:00,18,5,5,6.51,97.5,10,2010-12,0
538910,17454,United Kingdom,2010-12-15 10:54:00,59,9,9,4.561111111111111,165.85,10,2010-12,0
538917,17449,United Kingdom,2010-12-15 10:57:00,264,73,73,3.4342465753424656,684.26,10,2010-12,1
538935,18168,United Kingdom,2010-12-15 11:08:00,71,12,12,3.669166666666667,186.64,11,2010-12,0
538942,17346,United Kingdom,2010-12-15 11:14:00,49,12,12,3.8558333333333334,101.23,11,2010-12,0
538943,14060,United Kingdom,2010-12-15 11:15:00,168,4,4,1.575,253.2,11,2010-12,0
538944,13295,United Kingdom,2010-12-15 11:21:00,82,10,10,3.49,201.2,11,2010-12,0
538945,17230,United Kingdom,2010-12-15 11:22:00,894,22,22,2.941363636363636,1761.26,11,2010-12,1
538951,16782,United Kingdom,2010-12-15 11:26:00,60,42,42,2.8545238095238097,201.84,11,2010-12,0
538967,13495,United Kingdom,2010-12-15 11:32:00,168,8,8,2.1087499999999997,354.48,11,2010-12,0
538968,15384,United Kingdom,2010-12-15 11:34:00,248,20,20,1.906,303.57,11,2010-12,0
538991,17511,United Kingdom,2010-12-15 11:53:00,3944,45,45,1.6117777777777778,3240.4,11,2010-12,1
538992,15950,United Kingdom,2010-12-15 11:56:00,135,28,29,3.403103448275862,428.82,11,2010-12,0
538993,15512,United Kingdom,2010-12-15 12:01:00,56,6,6,2.0,101.2,12,2010-12,0
538994,17525,United Kingdom,2010-12-15 12:05:00,82,9,9,6.005555555555556,422.7000000000001,12,2010-12,0
538995,13458,United Kingdom,2010-12-15 12:05:00,506,30,30,2.7430000000000003,1185.86,12,2010-12,1
538996,15465,United Kingdom,2010-12-15 12:06:00,38,5,5,7.909999999999999,332.1,12,2010-12,0
538998,15061,United Kingdom,2010-12-15 12:08:00,1101,15,15,2.552666666666666,2605.88,12,2010-12,1
538999,16003,United Kingdom,2010-12-15 12:09:00,184,20,20,16.957,1181.0,12,2010-12,1
539000,13092,United Kingdom,2010-12-15 12:27:00,31,7,7,6.807142857142857,185.45,12,2010-12,0
539001,16353,United Kingdom,2010-12-15 12:29:00,24,1,1,4.25,102.0,12,2010-12,0
539002,14527,United Kingdom,2010-12-15 12:30:00,51,29,29,5.453448275862069,269.31,12,2010-12,0
539004,13426,United Kingdom,2010-12-15 12:43:00,142,9,9,2.2433333333333336,336.98,12,2010-12,0
539005,16638,United Kingdom,2010-12-15 12:47:00,24,1,1,0.85,20.4,12,2010-12,0
539006,15101,United Kingdom,2010-12-15 12:54:00,34,4,4,3.385,102.28,12,2010-12,0
539007,17894,United Kingdom,2010-12-15 13:00:00,34,17,17,3.2611764705882353,105.88,13,2010-12,0
539008,17033,United Kingdom,2010-12-15 13:21:00,124,8,8,3.35,307.8,13,2010-12,0
539009,13221,United Kingdom,2010-12-15 13:24:00,153,35,35,5.008,498.16,13,2010-12,1
539010,15005,United Kingdom,2010-12-15 13:24:00,148,45,45,2.0795555555555554,247.91,13,2010-12,0
539011,14201,United Kingdom,2010-12-15 13:25:00,132,4,4,1.085,67.24000000000001,13,2010-12,0
539012,17858,United Kingdom,2010-12-15 13:26:00,1536,8,8,0.85,1305.6,13,2010-12,1
539014,17692,United Kingdom,2010-12-15 13:37:00,384,25,25,1.686,343.26,13,2010-12,0
539015,15822,United Kingdom,2010-12-15 13:38:00,160,16,16,4.009375,440.2,13,2010-12,0
539016,13418,United Kingdom,2010-12-15 13:49:00,198,15,15,10.563333333333333,571.48,13,2010-12,1
539017,13418,United Kingdom,2010-12-15 13:50:00,4,1,1,3.95,15.8,13,2010-12,0
539018,16134,United Kingdom,2010-12-15 14:00:00,158,16,16,2.31625,283.53,14,2010-12,0
539019,17551,United Kingdom,2010-12-15 14:12:00,142,39,39,2.5902564102564103,290.34,14,2010-12,0
539030,13089,United Kingdom,2010-12-15 14:25:00,390,18,18,2.4944444444444445,755.3000000000001,14,2010-12,1
539032,18050,United Kingdom,2010-12-15 14:25:00,40,5,5,2.31,74.4,14,2010-12,0
539033,16365,United Kingdom,2010-12-15 14:26:00,36,1,1,6.35,228.6,14,2010-12,0
539034,16161,United Kingdom,2010-12-15 14:29:00,83,21,22,4.009090909090909,209.65,14,2010-12,0
539036,14913,United Kingdom,2010-12-15 14:35:00,423,17,17,1.9058823529411764,300.87,14,2010-12,0
539038,15641,United Kingdom,2010-12-15 14:45:00,357,20,20,2.0385,308.37,14,2010-12,0
539039,13124,United Kingdom,2010-12-15 15:00:00,930,61,61,2.4224590163934425,1256.32,15,2010-12,1
539040,17214,United Kingdom,2010-12-15 15:14:00,43,14,14,5.142857142857143,171.05,15,2010-12,0
539041,15456,United Kingdom,2010-12-15 15:34:00,410,25,25,1.2892,231.22,15,2010-12,0
539042,15062,United Kingdom,2010-12-15 15:37:00,164,11,11,1.7200000000000002,209.08,15,2010-12,0
539043,12928,United Kingdom,2010-12-15 15:45:00,250,17,17,2.1535294117647057,392.34,15,2010-12,0
539044,15727,United Kingdom,2010-12-15 15:47:00,535,65,66,6.765151515151516,1516.95,15,2010-12,1
539046,17980,United Kingdom,2010-12-15 15:50:00,235,15,15,2.1566666666666667,295.2,15,2010-12,0
539047,15290,United Kingdom,2010-12-15 16:03:00,168,8,8,1.9,219.6,16,2010-12,0
539048,17752,United Kingdom,2010-12-15 16:19:00,192,1,1,0.42,80.64,16,2010-12,0
539049,15615,United Kingdom,2010-12-15 16:21:00,364,23,23,2.8995652173913045,1048.64,16,2010-12,1
539050,12577,France,2010-12-15 16:21:00,134,67,67,1.7570149253731344,195.89,16,2010-12,0
539051,15615,United Kingdom,2010-12-15 16:24:00,3,1,1,4.95,14.85,16,2010-12,0
539052,15615,United Kingdom,2010-12-15 16:26:00,6,1,1,2.95,17.700000000000003,16,2010-12,0
539053,16725,United Kingdom,2010-12-15 16:32:00,68,44,47,3.4440425531914896,196.85,16,2010-12,0
539056,16725,United Kingdom,2010-12-15 16:38:00,1,1,1,1.45,1.45,16,2010-12,0
539064,17912,United Kingdom,2010-12-15 16:50:00,8,6,6,7.966666666666666,58.7,16,2010-12,0
539075,17189,United Kingdom,2010-12-15 17:28:00,102,36,37,2.518378378378378,226.57,17,2010-12,0
539076,16525,United Kingdom,2010-12-16 08:03:00,96,5,5,5.168,391.0,8,2010-12,0
539077,13089,United Kingdom,2010-12-16 08:05:00,177,3,3,2.983333333333333,314.54999999999995,8,2010-12,0
539078,13408,United Kingdom,2010-12-16 08:10:00,330,9,9,1.8666666666666667,379.68,8,2010-12,0
539079,17496,United Kingdom,2010-12-16 08:39:00,79,10,10,5.165,271.05,8,2010-12,0
539080,16607,United Kingdom,2010-12-16 08:41:00,113,7,7,43.76,404.82,8,2010-12,0
539082,13317,United Kingdom,2010-12-16 09:22:00,78,12,12,4.716666666666667,205.8,9,2010-12,0
539083,13317,United Kingdom,2010-12-16 09:23:00,15,2,2,3.2,32.25,9,2010-12,0
539084,13890,United Kingdom,2010-12-16 09:31:00,93,11,11,2.5772727272727276,190.35,9,2010-12,0
539085,12748,United Kingdom,2010-12-16 09:35:00,120,3,3,1.32,164.64,9,2010-12,0
539086,17001,United Kingdom,2010-12-16 09:35:00,260,12,12,2.388333333333333,397.96,9,2010-12,0
539087,13093,United Kingdom,2010-12-16 09:44:00,566,12,12,2.3058333333333336,1168.2,9,2010-12,1
539088,13093,United Kingdom,2010-12-16 09:45:00,737,24,24,4.25125,1827.91,9,2010-12,1
539089,15246,United Kingdom,2010-12-16 09:46:00,86,12,12,2.4208333333333334,186.0,9,2010-12,0
539091,13756,United Kingdom,2010-12-16 09:52:00,50,5,5,3.62,163.8,9,2010-12,0
539092,15482,United Kingdom,2010-12-16 10:08:00,172,5,5,3.414,351.84000000000003,10,2010-12,0
539093,15482,United Kingdom,2010-12-16 10:10:00,68,2,2,2.5,196.6,10,2010-12,0
539094,13021,United Kingdom,2010-12-16 10:12:00,57,7,7,3.9928571428571433,157.35000000000002,10,2010-12,0
539095,16037,United Kingdom,2010-12-16 10:18:00,160,15,15,2.5626666666666664,300.46,10,2010-12,0
539096,13089,United Kingdom,2010-12-16 10:19:00,216,1,1,1.45,313.2,10,2010-12,0
539098,14841,United Kingdom,2010-12-16 10:28:00,274,19,19,2.532105263157894,395.16,10,2010-12,0
539099,16670,United Kingdom,2010-12-16 10:30:00,256,29,29,3.1703448275862067,403.61,10,2010-12,0
539101,16029,United Kingdom,2010-12-16 10:35:00,4800,11,11,2.0045454545454544,6930.0,10,2010-12,1
539102,16029,United Kingdom,2010-12-16 10:37:00,984,4,5,1.53,1431.6,10,2010-12,1
539103,16985,United Kingdom,2010-12-16 10:38:00,367,18,18,3.193888888888889,933.32,10,2010-12,1
539105,14825,United Kingdom,2010-12-16 10:43:00,69,8,8,3.8275,212.33,10,2010-12,0
539106,16705,United Kingdom,2010-12-16 10:51:00,632,12,12,3.566666666666667,920.52,10,2010-12,1
539107,16705,United Kingdom,2010-12-16 10:52:00,96,3,3,2.5166666666666666,211.2,10,2010-12,0
539108,16013,United Kingdom,2010-12-16 11:03:00,48,1,1,4.25,204.0,11,2010-12,0
539109,16013,United Kingdom,2010-12-16 11:07:00,800,2,2,1.6349999999999998,1491.0,11,2010-12,1
539111,14414,United Kingdom,2010-12-16 11:11:00,146,8,8,2.93375,217.2,11,2010-12,0
539112,13468,United Kingdom,2010-12-16 11:15:00,119,19,19,4.262631578947368,328.77,11,2010-12,0
539113,12494,France,2010-12-16 11:24:00,3,1,1,1.65,4.949999999999999,11,2010-12,0
539118,15563,United Kingdom,2010-12-16 11:27:00,315,22,22,1.450909090909091,270.19,11,2010-12,0
539142,14849,United Kingdom,2010-12-16 11:35:00,107,8,8,3.09625,164.6,11,2010-12,0
539143,14849,United Kingdom,2010-12-16 11:35:00,11,3,3,4.283333333333334,46.45,11,2010-12,0
539144,12980,United Kingdom,2010-12-16 11:36:00,100,3,3,14.33,889.32,11,2010-12,1
539160,16746,United Kingdom,2010-12-16 11:43:00,236,11,11,2.148181818181818,311.64,11,2010-12,0
539181,12748,United Kingdom,2010-12-16 11:51:00,72,30,30,2.832666666666667,131.96,11,2010-12,0
539185,16470,United Kingdom,2010-12-16 11:53:00,99,39,39,2.5648717948717947,216.34,11,2010-12,0
539196,18055,United Kingdom,2010-12-16 12:09:00,252,35,35,4.524285714285714,750.64,12,2010-12,1
539201,14878,United Kingdom,2010-12-16 12:11:00,135,13,13,2.436923076923077,322.01,12,2010-12,0
539211,16743,United Kingdom,2010-12-16 12:15:00,338,30,30,1.6566666666666667,430.28,12,2010-12,0
539212,17146,United Kingdom,2010-12-16 12:20:00,91,16,16,5.584375,298.25,12,2010-12,0
539213,12877,United Kingdom,2010-12-16 12:23:00,170,14,14,1.7992857142857142,150.06,12,2010-12,0
539214,17062,United Kingdom,2010-12-16 12:31:00,78,13,13,2.6223076923076927,141.3,12,2010-12,0
539215,15574,United Kingdom,2010-12-16 12:42:00,126,37,37,3.481621621621622,210.75,12,2010-12,0
539216,12748,United Kingdom,2010-12-16 12:42:00,3,2,2,5.1,16.15,12,2010-12,0
539217,15394,United Kingdom,2010-12-16 12:46:00,242,24,24,3.0225000000000004,587.66,12,2010-12,1
539218,15574,United Kingdom,2010-12-16 12:48:00,1,1,1,3.75,3.75,12,2010-12,0
539219,17951,United Kingdom,2010-12-16 12:55:00,102,4,4,1.58,114.0,12,2010-12,0
539222,14621,United Kingdom,2010-12-16 13:00:00,130,16,16,3.10625,305.7,13,2010-12,0
539225,15379,United Kingdom,2010-12-16 13:02:00,768,61,61,2.800327868852459,1491.46,13,2010-12,1
539226,14309,United Kingdom,2010-12-16 13:05:00,103,6,6,4.458333333333333,147.75,13,2010-12,0
539240,15194,United Kingdom,2010-12-16 13:15:00,902,44,44,1.257272727272727,843.78,13,2010-12,1
539243,18116,United Kingdom,2010-12-16 13:21:00,46,28,28,3.75,172.2,13,2010-12,0
539246,14606,United Kingdom,2010-12-16 13:33:00,37,19,19,3.607368421052632,104.48,13,2010-12,0
539247,15311,United Kingdom,2010-12-16 13:33:00,126,16,16,3.17125,228.5,13,2010-12,0
539248,17288,United Kingdom,2010-12-16 13:33:00,156,7,7,0.9271428571428572,133.56,13,2010-12,0
539249,14709,United Kingdom,2010-12-16 13:43:00,108,15,15,3.96,314.1,13,2010-12,0
539250,15157,United Kingdom,2010-12-16 13:44:00,1078,54,54,1.5599999999999998,1085.46,13,2010-12,1
539252,17744,United Kingdom,2010-12-16 14:17:00,544,19,19,0.8773684210526315,377.52,14,2010-12,0
539254,13199,United Kingdom,2010-12-16 14:25:00,216,7,7,1.227142857142857,243.12,14,2010-12,0
539255,16316,United Kingdom,2010-12-16 14:26:00,230,20,20,2.2195,308.22,14,2010-12,0
539256,15601,United Kingdom,2010-12-16 14:27:00,269,28,28,2.72,468.07,14,2010-12,0
539257,16210,United Kingdom,2010-12-16 14:29:00,532,6,6,2.643333333333333,1722.9,14,2010-12,1
539259,13050,United Kingdom,2010-12-16 14:32:00,236,19,19,1.846842105263158,301.44,14,2010-12,0
539261,15620,United Kingdom,2010-12-16 14:34:00,395,31,31,1.98,424.49,14,2010-12,0
539262,15789,United Kingdom,2010-12-16 14:35:00,438,25,25,0.9984,351.3,14,2010-12,0
539263,16560,United Kingdom,2010-12-16 14:36:00,169,20,20,4.2855,332.18,14,2010-12,0
539264,15224,United Kingdom,2010-12-16 15:02:00,150,12,12,2.7825,310.48,15,2010-12,0
539266,17068,United Kingdom,2010-12-16 15:07:00,38,7,7,4.3500000000000005,131.3,15,2010-12,0
539267,13534,United Kingdom,2010-12-16 15:23:00,130,9,9,1.95,253.5,15,2010-12,0
539268,13534,United Kingdom,2010-12-16 15:24:00,6,2,2,4.95,29.700000000000003,15,2010-12,0
539269,17580,United Kingdom,2010-12-16 15:27:00,11,3,3,4.316666666666666,46.85,15,2010-12,0
539272,15759,United Kingdom,2010-12-16 15:29:00,32,4,4,4.3925,97.24,15,2010-12,0
539275,13408,United Kingdom,2010-12-16 15:34:00,156,6,6,3.0833333333333335,403.7999999999999,15,2010-12,0
539280,14373,United Kingdom,2010-12-16 15:40:00,17,4,4,11.625,76.55,15,2010-12,0
539281,18176,United Kingdom,2010-12-16 15:45:00,283,30,30,2.681666666666666,476.35,15,2010-12,1
539282,16770,United Kingdom,2010-12-16 15:45:00,64,6,6,2.591666666666667,131.4,15,2010-12,0
539283,14092,United Kingdom,2010-12-16 15:47:00,95,13,13,3.0807692307692305,250.65000000000003,15,2010-12,0
539285,15366,United Kingdom,2010-12-16 15:59:00,61,8,8,2.9175,105.54,15,2010-12,0
539286,14735,United Kingdom,2010-12-16 16:05:00,68,5,5,4.57,252.2,16,2010-12,0
539288,17857,United Kingdom,2010-12-16 16:28:00,10,1,1,0.55,5.5,16,2010-12,0
539290,16271,United Kingdom,2010-12-16 16:36:00,128,16,16,1.54,133.22,16,2010-12,0
539292,16539,United Kingdom,2010-12-16 16:42:00,54,9,9,5.5055555555555555,304.90000000000003,16,2010-12,0
539293,18223,United Kingdom,2010-12-16 16:42:00,195,21,21,3.763333333333333,501.69,16,2010-12,1
539294,15532,United Kingdom,2010-12-16 16:45:00,91,48,49,4.1663265306122454,353.8,16,2010-12,0
539295,13767,United Kingdom,2010-12-16 16:54:00,168,10,10,5.005,348.8,16,2010-12,0
539296,16816,United Kingdom,2010-12-16 17:01:00,48,5,5,1.7280000000000002,75.78,17,2010-12,0
539297,17691,United Kingdom,2010-12-16 17:20:00,76,10,10,2.96,147.9,17,2010-12,0
539298,14180,United Kingdom,2010-12-16 17:29:00,29,9,9,6.555555555555555,136.25,17,2010-12,0
539299,14180,United Kingdom,2010-12-16 17:30:00,31,11,11,8.5,218.85,17,2010-12,0
