InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,InvoiceMonth,InvoiceDayOfWeek,InvoiceHour
546324,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-03-11 09:54:00,1.25,13265,United Kingdom,30.0,2011-03,Friday,9
546324,22196,SMALL HEART MEASURING SPOONS,24,2011-03-11 09:54:00,0.85,13265,United Kingdom,20.4,2011-03,Friday,9
546326,48185,DOORMAT FAIRY CAKE,10,2011-03-11 10:15:00,6.75,13798,United Kingdom,67.5,2011-03,Friday,10
546328,M,Manual,1,2011-03-11 10:19:00,1687.17,14911,EIRE,1687.17,2011-03,Friday,10
546330,22241,GARLAND WOODEN HAPPY EASTER,12,2011-03-11 10:30:00,1.25,16817,United Kingdom,15.0,2011-03,Friday,10
546331,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2011-03-11 10:31:00,9.95,13133,United Kingdom,19.9,2011-03,Friday,10
546365,22281,EASTER TREE YELLOW BIRDS,4,2011-03-11 11:35:00,5.95,12520,Germany,23.8,2011-03,Friday,11
546365,22613,PACK OF 20 SPACEBOY NAPKINS,12,2011-03-11 11:35:00,0.85,12520,Germany,10.2,2011-03,Friday,11
546365,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-03-11 11:35:00,1.25,12520,Germany,15.0,2011-03,Friday,11
546365,POST,POSTAGE,5,2011-03-11 11:35:00,18.0,12520,Germany,90.0,2011-03,Friday,11
546365,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-03-11 11:35:00,1.45,12520,Germany,17.4,2011-03,Friday,11
546365,22418,10 COLOUR SPACEBOY PEN,24,2011-03-11 11:35:00,0.85,12520,Germany,20.4,2011-03,Friday,11
546365,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-03-11 11:35:00,1.25,12520,Germany,15.0,2011-03,Friday,11
546365,21042,RED RETROSPOT APRON,3,2011-03-11 11:35:00,5.95,12520,Germany,17.85,2011-03,Friday,11
546365,22630,DOLLY GIRL LUNCH BOX,12,2011-03-11 11:35:00,1.95,12520,Germany,23.4,2011-03,Friday,11
546365,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-03-11 11:35:00,4.95,12520,Germany,14.85,2011-03,Friday,11
546365,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-11 11:35:00,0.55,12520,Germany,13.2,2011-03,Friday,11
546365,21058,PARTY INVITES WOODLAND,12,2011-03-11 11:35:00,0.85,12520,Germany,10.2,2011-03,Friday,11
546365,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-03-11 11:35:00,1.45,12520,Germany,17.4,2011-03,Friday,11
546366,85187,S/12 MINI RABBIT EASTER,1,2011-03-11 11:37:00,1.65,12748,United Kingdom,1.65,2011-03,Friday,11
546366,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-03-11 11:37:00,1.65,12748,United Kingdom,1.65,2011-03,Friday,11
546367,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-03-11 11:38:00,5.95,15513,United Kingdom,11.9,2011-03,Friday,11
546367,22605,WOODEN CROQUET GARDEN SET,4,2011-03-11 11:38:00,12.75,15513,United Kingdom,51.0,2011-03,Friday,11
546367,21187,WHITE BELL HONEYCOMB PAPER GARLAND,12,2011-03-11 11:38:00,1.65,15513,United Kingdom,19.799999999999997,2011-03,Friday,11
546367,21116,OWL DOORSTOP,16,2011-03-11 11:38:00,4.25,15513,United Kingdom,68.0,2011-03,Friday,11
546367,79321,CHILLI LIGHTS,24,2011-03-11 11:38:00,4.95,15513,United Kingdom,118.8,2011-03,Friday,11
546367,22442,GROW YOUR OWN FLOWERS SET OF 3,2,2011-03-11 11:38:00,7.95,15513,United Kingdom,15.9,2011-03,Friday,11
546369,22691,DOORMAT WELCOME SUNRISE,10,2011-03-11 11:41:00,6.75,15513,United Kingdom,67.5,2011-03,Friday,11
546373,21042,RED RETROSPOT APRON,6,2011-03-11 12:00:00,5.95,12583,France,35.7,2011-03,Friday,12
546376,22768,FAMILY PHOTO FRAME CORNICE,2,2011-03-11 12:11:00,9.95,13842,United Kingdom,19.9,2011-03,Friday,12
546377,22084,PAPER CHAIN KIT EMPIRE,13,2011-03-11 12:13:00,2.95,15049,United Kingdom,38.35,2011-03,Friday,12
546378,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-03-11 12:17:00,7.95,14329,United Kingdom,15.9,2011-03,Friday,12
546378,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-03-11 12:17:00,2.95,14329,United Kingdom,17.700000000000003,2011-03,Friday,12
546383,21060,PARTY INVITES BALLOON GIRL,12,2011-03-11 12:54:00,0.85,13654,United Kingdom,10.2,2011-03,Friday,12
546383,22975,SPACEBOY CHILDRENS EGG CUP,12,2011-03-11 12:54:00,1.25,13654,United Kingdom,15.0,2011-03,Friday,12
546383,22148,EASTER CRAFT 4 CHICKS,12,2011-03-11 12:54:00,1.95,13654,United Kingdom,23.4,2011-03,Friday,12
546383,22029,SPACEBOY BIRTHDAY CARD,12,2011-03-11 12:54:00,0.42,13654,United Kingdom,5.04,2011-03,Friday,12
546384,20655,QUEEN OF SKIES LUGGAGE TAG,3,2011-03-11 13:03:00,1.25,15311,United Kingdom,3.75,2011-03,Friday,13
546384,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-03-11 13:03:00,1.25,15311,United Kingdom,15.0,2011-03,Friday,13
546386,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-03-11 13:31:00,1.25,14312,United Kingdom,15.0,2011-03,Friday,13
546386,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-03-11 13:31:00,9.95,14312,United Kingdom,9.95,2011-03,Friday,13
546389,48129,DOORMAT TOPIARY,2,2011-03-11 13:56:00,7.95,16801,United Kingdom,15.9,2011-03,Friday,13
546389,22365,DOORMAT RESPECTABLE HOUSE,2,2011-03-11 13:56:00,7.95,16801,United Kingdom,15.9,2011-03,Friday,13
546389,22192,BLUE DINER WALL CLOCK,2,2011-03-11 13:56:00,8.5,16801,United Kingdom,17.0,2011-03,Friday,13
546389,22760,"TRAY, BREAKFAST IN BED",1,2011-03-11 13:56:00,12.75,16801,United Kingdom,12.75,2011-03,Friday,13
546389,22625,RED KITCHEN SCALES,2,2011-03-11 13:56:00,8.5,16801,United Kingdom,17.0,2011-03,Friday,13
546389,22980,PANTRY SCRUBBING BRUSH,12,2011-03-11 13:56:00,1.65,16801,United Kingdom,19.799999999999997,2011-03,Friday,13
546391,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,48,2011-03-11 14:06:00,1.25,17800,United Kingdom,60.0,2011-03,Friday,14
546392,21899,"KEY FOB , GARAGE DESIGN",3,2011-03-11 14:15:00,0.65,14587,United Kingdom,1.95,2011-03,Friday,14
546392,82494L,WOODEN FRAME ANTIQUE WHITE,4,2011-03-11 14:15:00,2.95,14587,United Kingdom,11.8,2011-03,Friday,14
546392,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2011-03-11 14:15:00,1.25,14587,United Kingdom,1.25,2011-03,Friday,14
546392,21754,HOME BUILDING BLOCK WORD,1,2011-03-11 14:15:00,5.95,14587,United Kingdom,5.95,2011-03,Friday,14
546392,21900,"KEY FOB , SHED",4,2011-03-11 14:15:00,0.65,14587,United Kingdom,2.6,2011-03,Friday,14
546392,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-11 14:15:00,2.95,14587,United Kingdom,8.850000000000001,2011-03,Friday,14
546392,84509C,SET OF 4 POLKADOT PLACEMATS,1,2011-03-11 14:15:00,3.75,14587,United Kingdom,3.75,2011-03,Friday,14
546394,22558,CLOTHES PEGS RETROSPOT PACK 24,12,2011-03-11 14:26:00,1.49,17164,United Kingdom,17.88,2011-03,Friday,14
546394,22077,6 RIBBONS RUSTIC CHARM,12,2011-03-11 14:26:00,1.65,17164,United Kingdom,19.799999999999997,2011-03,Friday,14
546394,22026,BANQUET BIRTHDAY  CARD,12,2011-03-11 14:26:00,0.42,17164,United Kingdom,5.04,2011-03,Friday,14
546394,22499,WOODEN UNION JACK BUNTING,3,2011-03-11 14:26:00,5.95,17164,United Kingdom,17.85,2011-03,Friday,14
546394,22815,CARD PSYCHEDELIC APPLES,12,2011-03-11 14:26:00,0.42,17164,United Kingdom,5.04,2011-03,Friday,14
546394,22814,CARD PARTY GAMES,12,2011-03-11 14:26:00,0.42,17164,United Kingdom,5.04,2011-03,Friday,14
546394,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-03-11 14:26:00,0.85,17164,United Kingdom,10.2,2011-03,Friday,14
546396,22083,PAPER CHAIN KIT RETROSPOT,1,2011-03-11 14:35:00,2.95,13226,United Kingdom,2.95,2011-03,Friday,14
546398,22301,COFFEE MUG CAT + BIRD DESIGN,12,2011-03-11 14:52:00,2.55,13043,United Kingdom,30.6,2011-03,Friday,14
546399,22464,HANGING METAL HEART LANTERN,12,2011-03-11 14:58:00,1.65,14352,United Kingdom,19.799999999999997,2011-03,Friday,14
546399,22365,DOORMAT RESPECTABLE HOUSE,2,2011-03-11 14:58:00,7.95,14352,United Kingdom,15.9,2011-03,Friday,14
546399,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,24,2011-03-11 14:58:00,0.85,14352,United Kingdom,20.4,2011-03,Friday,14
546403,22980,PANTRY SCRUBBING BRUSH,24,2011-03-11 15:22:00,1.65,16766,United Kingdom,39.599999999999994,2011-03,Friday,15
546403,22966,GINGERBREAD MAN COOKIE CUTTER,24,2011-03-11 15:22:00,1.25,16766,United Kingdom,30.0,2011-03,Friday,15
546402,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-03-11 15:22:00,7.95,13305,United Kingdom,15.9,2011-03,Friday,15
546414,22960,JAM MAKING SET WITH JARS,1,2011-03-13 10:25:00,4.25,16768,United Kingdom,4.25,2011-03,Sunday,10
546414,22442,GROW YOUR OWN FLOWERS SET OF 3,1,2011-03-13 10:25:00,7.95,16768,United Kingdom,7.95,2011-03,Sunday,10
546414,21844,RED RETROSPOT MUG,2,2011-03-13 10:25:00,2.95,16768,United Kingdom,5.9,2011-03,Sunday,10
546417,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-03-13 10:48:00,3.75,14800,United Kingdom,15.0,2011-03,Sunday,10
546417,21830,ASSORTED CREEPY CRAWLIES,24,2011-03-13 10:48:00,0.42,14800,United Kingdom,10.08,2011-03,Sunday,10
546417,16237,SLEEPING CAT ERASERS,30,2011-03-13 10:48:00,0.21,14800,United Kingdom,6.3,2011-03,Sunday,10
546417,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-03-13 10:48:00,0.42,14800,United Kingdom,10.5,2011-03,Sunday,10
546417,22068,BLACK PIRATE TREASURE CHEST,2,2011-03-13 10:48:00,1.65,14800,United Kingdom,3.3,2011-03,Sunday,10
546417,22746,POPPY'S PLAYHOUSE LIVINGROOM,5,2011-03-13 10:48:00,2.1,14800,United Kingdom,10.5,2011-03,Sunday,10
546417,22069,BROWN  PIRATE TREASURE CHEST,2,2011-03-13 10:48:00,1.65,14800,United Kingdom,3.3,2011-03,Sunday,10
546418,21390,FILIGRIS HEART WITH BUTTERFLY,2,2011-03-13 10:57:00,1.25,17315,United Kingdom,2.5,2011-03,Sunday,10
546418,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-03-13 10:57:00,1.95,17315,United Kingdom,1.95,2011-03,Sunday,10
546418,22224,WHITE LOVEBIRD LANTERN,2,2011-03-13 10:57:00,2.95,17315,United Kingdom,5.9,2011-03,Sunday,10
546419,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-03-13 11:06:00,5.95,16693,United Kingdom,11.9,2011-03,Sunday,11
546419,84459B,YELLOW METAL CHICKEN HEART,2,2011-03-13 11:06:00,1.49,16693,United Kingdom,2.98,2011-03,Sunday,11
546420,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-03-13 11:18:00,1.95,14810,United Kingdom,7.8,2011-03,Sunday,11
546420,21937,STRAWBERRY   PICNIC BAG,4,2011-03-13 11:18:00,2.95,14810,United Kingdom,11.8,2011-03,Sunday,11
546420,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,4,2011-03-13 11:18:00,0.65,14810,United Kingdom,2.6,2011-03,Sunday,11
546421,21166,COOK WITH WINE METAL SIGN,3,2011-03-13 11:21:00,2.08,13700,United Kingdom,6.24,2011-03,Sunday,11
546421,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-03-13 11:21:00,3.75,13700,United Kingdom,3.75,2011-03,Sunday,11
546421,21175,GIN + TONIC DIET METAL SIGN,6,2011-03-13 11:21:00,2.55,13700,United Kingdom,15.3,2011-03,Sunday,11
546421,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,5,2011-03-13 11:21:00,0.85,13700,United Kingdom,4.25,2011-03,Sunday,11
546421,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-03-13 11:21:00,3.75,13700,United Kingdom,3.75,2011-03,Sunday,11
546421,22413,METAL SIGN TAKE IT OR LEAVE IT,3,2011-03-13 11:21:00,2.95,13700,United Kingdom,8.850000000000001,2011-03,Sunday,11
546421,47599A,PINK PARTY BAGS,6,2011-03-13 11:21:00,2.1,13700,United Kingdom,12.6,2011-03,Sunday,11
546421,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,6,2011-03-13 11:21:00,0.85,13700,United Kingdom,5.1,2011-03,Sunday,11
546422,21908,CHOCOLATE THIS WAY METAL SIGN,2,2011-03-13 11:38:00,2.1,15547,United Kingdom,4.2,2011-03,Sunday,11
546422,21870,I CAN ONLY PLEASE ONE PERSON MUG,6,2011-03-13 11:38:00,1.25,15547,United Kingdom,7.5,2011-03,Sunday,11
546422,22072,RED RETROSPOT TEA CUP AND SAUCER,2,2011-03-13 11:38:00,3.75,15547,United Kingdom,7.5,2011-03,Sunday,11
546422,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2011-03-13 11:38:00,8.95,15547,United Kingdom,35.8,2011-03,Sunday,11
546423,22624,IVORY KITCHEN SCALES,1,2011-03-13 12:39:00,8.5,14502,United Kingdom,8.5,2011-03,Sunday,12
546423,85206A,CREAM FELT EASTER EGG BASKET,1,2011-03-13 12:39:00,1.65,14502,United Kingdom,1.65,2011-03,Sunday,12
546423,22294,HEART FILIGREE DOVE  SMALL,2,2011-03-13 12:39:00,1.25,14502,United Kingdom,2.5,2011-03,Sunday,12
546423,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,2011-03-13 12:39:00,1.25,14502,United Kingdom,1.25,2011-03,Sunday,12
546423,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2,2011-03-13 12:39:00,1.65,14502,United Kingdom,3.3,2011-03,Sunday,12
546423,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-03-13 12:39:00,8.5,14502,United Kingdom,8.5,2011-03,Sunday,12
546423,21403,BLUE EGG  SPOON,3,2011-03-13 12:39:00,0.12,14502,United Kingdom,0.36,2011-03,Sunday,12
546423,85194L,HANGING SPRING FLOWER EGG LARGE,2,2011-03-13 12:39:00,0.85,14502,United Kingdom,1.7,2011-03,Sunday,12
546423,22760,"TRAY, BREAKFAST IN BED",1,2011-03-13 12:39:00,12.75,14502,United Kingdom,12.75,2011-03,Sunday,12
546423,85186A,EASTER BUNNY GARLAND OF FLOWERS,4,2011-03-13 12:39:00,0.42,14502,United Kingdom,1.68,2011-03,Sunday,12
546424,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-03-13 12:51:00,3.95,13956,United Kingdom,3.95,2011-03,Sunday,12
546425,85094,CANDY SPOT EGG WARMER RABBIT,11,2011-03-13 13:36:00,0.19,16983,United Kingdom,2.09,2011-03,Sunday,13
546425,22228,BUNNY WOODEN PAINTED WITH BIRD,24,2011-03-13 13:36:00,0.85,16983,United Kingdom,20.4,2011-03,Sunday,13
546426,23230,WRAP ALPHABET DESIGN,25,2011-03-13 13:46:00,0.42,13708,United Kingdom,10.5,2011-03,Sunday,13
546426,77101A,UNION FLAG WINDSOCK,2,2011-03-13 13:46:00,1.25,13708,United Kingdom,2.5,2011-03,Sunday,13
546426,22384,LUNCH BAG PINK POLKADOT,4,2011-03-13 13:46:00,1.65,13708,United Kingdom,6.6,2011-03,Sunday,13
546426,21755,LOVE BUILDING BLOCK WORD,1,2011-03-13 13:46:00,5.95,13708,United Kingdom,5.95,2011-03,Sunday,13
546426,85187,S/12 MINI RABBIT EASTER,1,2011-03-13 13:46:00,1.65,13708,United Kingdom,1.65,2011-03,Sunday,13
546426,22267,EASTER DECORATION EGG BUNNY,4,2011-03-13 13:46:00,1.25,13708,United Kingdom,5.0,2011-03,Sunday,13
546426,21754,HOME BUILDING BLOCK WORD,2,2011-03-13 13:46:00,5.95,13708,United Kingdom,11.9,2011-03,Sunday,13
546427,21442,GREEN BIRDHOUSE DECORATION,1,2011-03-13 14:29:00,0.85,14606,United Kingdom,0.85,2011-03,Sunday,14
546427,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,2011-03-13 14:29:00,4.25,14606,United Kingdom,4.25,2011-03,Sunday,14
546428,22747,POPPY'S PLAYHOUSE BATHROOM,6,2011-03-13 14:55:00,2.1,12681,France,12.6,2011-03,Sunday,14
546428,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-03-13 14:55:00,2.95,12681,France,17.700000000000003,2011-03,Sunday,14
546428,20702,PINK PADDED MOBILE,6,2011-03-13 14:55:00,4.25,12681,France,25.5,2011-03,Sunday,14
546429,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-03-13 15:25:00,1.25,17611,United Kingdom,30.0,2011-03,Sunday,15
546429,44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,1,2011-03-13 15:25:00,0.85,17611,United Kingdom,0.85,2011-03,Sunday,15
546429,23003,TRAVEL CARD WALLET VINTAGE ROSE,2,2011-03-13 15:25:00,0.42,17611,United Kingdom,0.84,2011-03,Sunday,15
546429,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-03-13 15:25:00,1.25,17611,United Kingdom,1.25,2011-03,Sunday,15
546429,79302M,"ART LIGHTS,FUNK MONKEY",4,2011-03-13 15:25:00,2.95,17611,United Kingdom,11.8,2011-03,Sunday,15
546429,22746,POPPY'S PLAYHOUSE LIVINGROOM,2,2011-03-13 15:25:00,2.1,17611,United Kingdom,4.2,2011-03,Sunday,15
546429,15036,ASSORTED COLOURS SILK FAN,12,2011-03-13 15:25:00,0.75,17611,United Kingdom,9.0,2011-03,Sunday,15
546429,21446,12 RED ROSE PEG PLACE SETTINGS,1,2011-03-13 15:25:00,1.25,17611,United Kingdom,1.25,2011-03,Sunday,15
546429,84508C,BLUE CIRCLES DESIGN TEDDY,1,2011-03-13 15:25:00,2.55,17611,United Kingdom,2.55,2011-03,Sunday,15
546429,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,2011-03-13 15:25:00,0.55,17611,United Kingdom,0.55,2011-03,Sunday,15
546429,22021,BLUE FELT EASTER EGG BASKET,2,2011-03-13 15:25:00,1.65,17611,United Kingdom,3.3,2011-03,Sunday,15
546430,22320,BIRDS MOBILE VINTAGE DESIGN,2,2011-03-13 15:55:00,5.95,15918,United Kingdom,11.9,2011-03,Sunday,15
546430,22285,HANGING HEN ON NEST DECORATION,2,2011-03-13 15:55:00,1.65,15918,United Kingdom,3.3,2011-03,Sunday,15
546431,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-03-14 08:05:00,4.95,16954,United Kingdom,14.85,2011-03,Monday,8
546431,84992,72 SWEETHEART FAIRY CAKE CASES,48,2011-03-14 08:05:00,0.55,16954,United Kingdom,26.4,2011-03,Monday,8
546431,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,24,2011-03-14 08:05:00,1.25,16954,United Kingdom,30.0,2011-03,Monday,8
546433,22132,RED LOVE HEART SHAPE CUP,12,2011-03-14 08:37:00,0.85,12778,Netherlands,10.2,2011-03,Monday,8
546434,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2011-03-14 08:41:00,1.25,12383,Belgium,15.0,2011-03,Monday,8
546435,22582,PACK OF 6 SWEETIE GIFT BOXES,6,2011-03-14 09:37:00,2.55,15671,United Kingdom,15.3,2011-03,Monday,9
546436,21626,VINTAGE UNION JACK PENNANT,36,2011-03-14 09:42:00,1.95,14962,United Kingdom,70.2,2011-03,Monday,9
546437,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-03-14 09:46:00,8.25,16807,United Kingdom,16.5,2011-03,Monday,9
546437,23193,BUFFALO BILL TREASURE BOOK BOX,8,2011-03-14 09:46:00,2.08,16807,United Kingdom,16.64,2011-03,Monday,9
546437,22536,MAGIC DRAWING SLATE PURDEY,24,2011-03-14 09:46:00,0.42,16807,United Kingdom,10.08,2011-03,Monday,9
546438,22966,GINGERBREAD MAN COOKIE CUTTER,144,2011-03-14 09:59:00,1.06,15125,United Kingdom,152.64,2011-03,Monday,9
546438,22846,BREAD BIN DINER STYLE RED,4,2011-03-14 09:59:00,14.95,15125,United Kingdom,59.8,2011-03,Monday,9
546438,22963,JAM JAR WITH GREEN LID,96,2011-03-14 09:59:00,0.72,15125,United Kingdom,69.12,2011-03,Monday,9
546438,21524,DOORMAT SPOTTY HOME SWEET HOME,10,2011-03-14 09:59:00,6.75,15125,United Kingdom,67.5,2011-03,Monday,9
546438,22979,PANTRY WASHING UP BRUSH,72,2011-03-14 09:59:00,1.25,15125,United Kingdom,90.0,2011-03,Monday,9
546438,21888,BINGO SET,36,2011-03-14 09:59:00,3.39,15125,United Kingdom,122.04,2011-03,Monday,9
546440,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-03-14 10:31:00,1.45,16871,United Kingdom,17.4,2011-03,Monday,10
546440,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-03-14 10:31:00,8.95,16871,United Kingdom,17.9,2011-03,Monday,10
546440,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-03-14 10:31:00,2.95,16871,United Kingdom,17.700000000000003,2011-03,Monday,10
546440,22084,PAPER CHAIN KIT EMPIRE,6,2011-03-14 10:31:00,2.95,16871,United Kingdom,17.700000000000003,2011-03,Monday,10
546440,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-03-14 10:31:00,0.42,16871,United Kingdom,5.04,2011-03,Monday,10
546440,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-03-14 10:31:00,1.65,16871,United Kingdom,16.5,2011-03,Monday,10
546441,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,2011-03-14 10:36:00,8.15,15159,United Kingdom,97.8,2011-03,Monday,10
546462,85206A,CREAM FELT EASTER EGG BASKET,144,2011-03-14 10:55:00,1.45,12845,United Kingdom,208.8,2011-03,Monday,10
546465,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,1,2011-03-14 10:57:00,0.85,14395,United Kingdom,0.85,2011-03,Monday,10
546465,21454,PAINTED PINK RABBIT,8,2011-03-14 10:57:00,0.85,14395,United Kingdom,6.8,2011-03,Monday,10
546465,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-03-14 10:57:00,0.65,14395,United Kingdom,5.2,2011-03,Monday,10
546465,21169,YOU'RE CONFUSING ME METAL SIGN,6,2011-03-14 10:57:00,1.69,14395,United Kingdom,10.14,2011-03,Monday,10
546465,21901,"KEY FOB , BACK DOOR",6,2011-03-14 10:57:00,0.65,14395,United Kingdom,3.9,2011-03,Monday,10
546466,22508,DOORSTOP RETROSPOT HEART,1,2011-03-14 11:04:00,3.75,18118,United Kingdom,3.75,2011-03,Monday,11
546466,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-03-14 11:04:00,2.1,18118,United Kingdom,2.1,2011-03,Monday,11
546466,22520,CHILDS GARDEN TROWEL BLUE,2,2011-03-14 11:04:00,0.85,18118,United Kingdom,1.7,2011-03,Monday,11
546466,22522,CHILDS GARDEN FORK BLUE,1,2011-03-14 11:04:00,0.85,18118,United Kingdom,0.85,2011-03,Monday,11
546466,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2011-03-14 11:04:00,1.95,18118,United Kingdom,1.95,2011-03,Monday,11
546466,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2011-03-14 11:04:00,4.95,18118,United Kingdom,4.95,2011-03,Monday,11
546466,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-03-14 11:04:00,5.95,18118,United Kingdom,11.9,2011-03,Monday,11
546466,85099F,JUMBO BAG STRAWBERRY,3,2011-03-14 11:04:00,1.95,18118,United Kingdom,5.85,2011-03,Monday,11
546466,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-03-14 11:04:00,1.25,18118,United Kingdom,5.0,2011-03,Monday,11
546466,21060,PARTY INVITES BALLOON GIRL,1,2011-03-14 11:04:00,0.85,18118,United Kingdom,0.85,2011-03,Monday,11
546466,22324,BLUE POLKADOT KIDS BAG,2,2011-03-14 11:04:00,1.95,18118,United Kingdom,3.9,2011-03,Monday,11
546466,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-03-14 11:04:00,2.95,18118,United Kingdom,20.65,2011-03,Monday,11
546479,20726,LUNCH BAG WOODLAND,10,2011-03-14 11:38:00,1.65,12682,France,16.5,2011-03,Monday,11
546479,22567,20 DOLLY PEGS RETROSPOT,12,2011-03-14 11:38:00,1.25,12682,France,15.0,2011-03,Monday,11
546479,22432,WATERING CAN PINK BUNNY,6,2011-03-14 11:38:00,1.95,12682,France,11.7,2011-03,Monday,11
546486,22513,DOORSTOP FOOTBALL DESIGN,1,2011-03-14 11:41:00,3.75,15039,United Kingdom,3.75,2011-03,Monday,11
546498,21871,SAVE THE PLANET MUG,1,2011-03-14 11:44:00,1.25,15493,United Kingdom,1.25,2011-03,Monday,11
546498,37446,MINI CAKE STAND WITH HANGING CAKES,3,2011-03-14 11:44:00,1.45,15493,United Kingdom,4.35,2011-03,Monday,11
546498,72127,COLUMBIAN CANDLE ROUND,2,2011-03-14 11:44:00,1.25,15493,United Kingdom,2.5,2011-03,Monday,11
546498,21533,RETROSPOT LARGE MILK JUG,1,2011-03-14 11:44:00,4.95,15493,United Kingdom,4.95,2011-03,Monday,11
546498,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-03-14 11:44:00,2.95,15493,United Kingdom,2.95,2011-03,Monday,11
546498,85127,SMALL SQUARE CUT GLASS CANDLESTICK,4,2011-03-14 11:44:00,4.95,15493,United Kingdom,19.8,2011-03,Monday,11
546498,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2011-03-14 11:44:00,12.75,15493,United Kingdom,12.75,2011-03,Monday,11
546498,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-03-14 11:44:00,2.95,15493,United Kingdom,5.9,2011-03,Monday,11
546498,20750,RED RETROSPOT MINI CASES,1,2011-03-14 11:44:00,7.95,15493,United Kingdom,7.95,2011-03,Monday,11
546498,21080,SET/20 RED RETROSPOT PAPER NAPKINS,4,2011-03-14 11:44:00,0.85,15493,United Kingdom,3.4,2011-03,Monday,11
546498,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-03-14 11:44:00,2.95,15493,United Kingdom,2.95,2011-03,Monday,11
546502,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,2011-03-14 11:46:00,3.75,16005,United Kingdom,3.75,2011-03,Monday,11
546502,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-03-14 11:46:00,1.95,16005,United Kingdom,1.95,2011-03,Monday,11
546502,21392,RED POLKADOT PUDDING BOWL,1,2011-03-14 11:46:00,0.39,16005,United Kingdom,0.39,2011-03,Monday,11
